date_key,year,quarter,month_number,month_name,month_label,year_month,zone_id,zone_name,region_group,site_count,population_coverage_estimate,zone_priority_level,component_id,component_name,activity_type,strategic_axis,unit_of_measure,manager_id,manager_name,team_name,role,seniority_level,planned_activities,completed_activities,target_beneficiaries,actual_beneficiaries,target_output_units,actual_output_units,reports_expected,reports_submitted,reports_submitted_on_time,open_issues,closed_issues,high_priority_alerts,planned_budget,spent_budget,committed_budget,variance_amount,variance_percent,activity_completion_rate,beneficiary_achievement_rate,output_achievement_rate,reporting_on_time_rate,budget_execution_rate,alert_flag
2024-03-01,2024,Q1,3,March,Mar 2024,2024-03,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C04,Appui ciblé,Support,Results,Cases,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,12,10,172,142,151,139,4,3,3,2,2,0,1681812,1587010,1625532,-94802,-5.6,0.8333,0.8256,0.9205,0.75,0.9436,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,13,12,500,467,14,13,4,4,4,3,3,0,2574465,2258038,2333813,-316427,-12.3,0.9231,0.934,0.9286,1.0,0.8771,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C02,Formation,Capacity Building,Skills,Participants,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,9,8,219,203,202,182,4,4,4,2,2,0,1745967,1500663,1533348,-245304,-14.0,0.8889,0.9269,0.901,1.0,0.8595,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,16,15,0,0,15,14,4,4,3,2,2,0,2646585,2640132,2743502,-6453,-0.2,0.9375,,0.9333,0.75,0.9976,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C04,Appui ciblé,Support,Results,Cases,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,12,11,166,156,152,143,4,4,4,1,1,0,1748719,1585665,1655482,-163054,-9.3,0.9167,0.9398,0.9408,1.0,0.9068,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,14,12,473,390,13,12,4,3,3,1,1,1,2602068,1835170,1924373,-766898,-29.5,0.8571,0.8245,0.9231,0.75,0.7053,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C02,Formation,Capacity Building,Skills,Participants,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,8,6,226,155,200,160,4,4,3,3,3,1,1708488,1369758,1427770,-338730,-19.8,0.75,0.6858,0.8,0.75,0.8017,1
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,16,12,0,0,15,10,4,3,3,6,5,2,2760269,2284968,2328007,-475301,-17.2,0.75,,0.6667,0.75,0.8278,1
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C04,Appui ciblé,Support,Results,Cases,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,11,8,152,112,152,103,4,2,2,4,3,3,1648255,1377534,1409557,-270721,-16.4,0.7273,0.7368,0.6776,0.5,0.8358,1
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,12,12,472,469,12,12,4,4,4,3,3,0,2420396,2402847,2449750,-17549,-0.7,1.0,0.9936,1.0,1.0,0.9927,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C02,Formation,Capacity Building,Skills,Participants,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,9,8,186,177,201,187,4,4,4,2,2,0,1783759,1804457,1828906,20698,1.2,0.8889,0.9516,0.9303,1.0,1.0116,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,16,16,0,0,14,14,4,4,3,3,3,0,2785851,2949146,3057677,163295,5.9,1.0,,1.0,0.75,1.0586,1
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C04,Appui ciblé,Support,Results,Cases,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,12,11,136,135,149,139,4,4,4,2,2,0,1691177,1690174,1725006,-1003,-0.1,0.9167,0.9926,0.9329,1.0,0.9994,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,12,11,463,415,11,10,4,4,3,2,2,0,2465415,2113713,2193457,-351702,-14.3,0.9167,0.8963,0.9091,0.75,0.8573,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C02,Formation,Capacity Building,Skills,Participants,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,7,6,189,167,200,179,4,4,3,1,1,0,1791876,1610538,1626726,-181338,-10.1,0.8571,0.8836,0.895,0.75,0.8988,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,14,12,0,0,17,14,4,4,4,3,3,0,2701171,2508485,2577541,-192686,-7.1,0.8571,,0.8235,1.0,0.9287,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C04,Appui ciblé,Support,Results,Cases,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,12,11,158,142,152,134,4,4,4,3,3,0,1610009,1645968,1694892,35959,2.2,0.9167,0.8987,0.8816,1.0,1.0223,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,11,6,508,264,12,7,4,2,2,4,3,2,2499277,1564415,1602038,-934862,-37.4,0.5455,0.5197,0.5833,0.5,0.6259,1
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C02,Formation,Capacity Building,Skills,Participants,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,7,5,206,143,202,130,4,2,2,4,3,3,1798395,1268060,1324567,-530335,-29.5,0.7143,0.6942,0.6436,0.5,0.7051,1
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,17,11,0,0,14,8,4,3,3,7,5,4,2770647,1913957,1991146,-856690,-30.9,0.6471,,0.5714,0.75,0.6908,1
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C04,Appui ciblé,Support,Results,Cases,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,10,6,157,93,150,87,4,3,2,4,3,3,1559135,1590342,1660047,31207,2.0,0.6,0.5924,0.58,0.5,1.02,1
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,13,11,488,451,14,13,4,4,3,1,1,0,2477308,2294751,2327311,-182557,-7.4,0.8462,0.9242,0.9286,0.75,0.9263,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C02,Formation,Capacity Building,Skills,Participants,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,7,6,207,182,199,166,4,3,3,3,3,0,1789602,1585360,1612001,-204242,-11.4,0.8571,0.8792,0.8342,0.75,0.8859,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,14,13,0,0,16,14,4,4,4,2,2,0,2698424,2408563,2523387,-289861,-10.7,0.9286,,0.875,1.0,0.8926,0
2024-04-01,2024,Q2,4,April,Apr 2024,2024-04,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C04,Appui ciblé,Support,Results,Cases,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,11,9,141,117,152,122,4,3,3,2,2,0,1524406,1372082,1404351,-152324,-10.0,0.8182,0.8298,0.8026,0.75,0.9001,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,11,10,470,449,13,12,4,4,4,3,3,0,2560863,2569529,2639556,8666,0.3,0.9091,0.9553,0.9231,1.0,1.0034,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C02,Formation,Capacity Building,Skills,Participants,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,7,7,209,206,199,195,4,4,4,3,3,0,1871346,1631357,1658437,-239989,-12.8,1.0,0.9856,0.9799,1.0,0.8718,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,17,16,0,0,17,16,4,4,3,1,1,0,2833243,2583265,2643310,-249978,-8.8,0.9412,,0.9412,0.75,0.9118,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C04,Appui ciblé,Support,Results,Cases,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,12,11,170,158,152,142,4,4,4,1,1,0,1549803,1453712,1492048,-96091,-6.2,0.9167,0.9294,0.9342,1.0,0.938,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,13,10,488,399,11,8,4,3,3,3,3,2,2545257,1942107,1982135,-603150,-23.7,0.7692,0.8176,0.7273,0.75,0.763,1
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C02,Formation,Capacity Building,Skills,Participants,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,7,5,194,175,202,150,4,2,2,5,4,2,1773799,1213996,1240578,-559803,-31.6,0.7143,0.9021,0.7426,0.5,0.6844,1
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,17,13,0,0,17,14,4,3,3,6,5,1,2625143,2242852,2340627,-382291,-14.6,0.7647,,0.8235,0.75,0.8544,1
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C04,Appui ciblé,Support,Results,Cases,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,10,9,134,112,151,135,4,3,3,3,3,2,1540262,1238335,1253418,-301927,-19.6,0.9,0.8358,0.894,0.75,0.804,1
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,13,13,497,484,14,14,4,4,4,2,2,0,2401000,2172844,2252111,-228156,-9.5,1.0,0.9738,1.0,1.0,0.905,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C02,Formation,Capacity Building,Skills,Participants,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,9,9,215,208,201,191,4,4,4,3,3,0,1857342,1805375,1858116,-51967,-2.8,1.0,0.9674,0.9502,1.0,0.972,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,17,17,0,0,14,14,4,4,4,3,3,0,2625424,2589316,2645433,-36108,-1.4,1.0,,1.0,1.0,0.9862,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C04,Appui ciblé,Support,Results,Cases,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,12,11,154,145,150,140,4,4,4,3,3,0,1521479,1454401,1496495,-67078,-4.4,0.9167,0.9416,0.9333,1.0,0.9559,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,13,12,466,440,14,13,4,4,3,3,3,0,2430279,2134633,2197741,-295646,-12.2,0.9231,0.9442,0.9286,0.75,0.8783,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C02,Formation,Capacity Building,Skills,Participants,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,8,8,184,181,202,193,4,4,4,3,3,0,1873287,1791577,1828484,-81710,-4.4,1.0,0.9837,0.9554,1.0,0.9564,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,17,16,0,0,14,13,4,4,4,2,2,0,2768261,2389288,2497809,-378973,-13.7,0.9412,,0.9286,1.0,0.8631,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C04,Appui ciblé,Support,Results,Cases,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,11,10,170,151,149,130,4,4,4,1,1,0,1596836,1420384,1445189,-176452,-11.1,0.9091,0.8882,0.8725,1.0,0.8895,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,13,9,474,373,11,7,4,2,2,6,5,2,2411696,1554096,1583701,-857600,-35.6,0.6923,0.7869,0.6364,0.5,0.6444,1
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C02,Formation,Capacity Building,Skills,Participants,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,7,4,200,95,199,120,4,3,3,4,3,4,1770401,1269165,1310502,-501236,-28.3,0.5714,0.475,0.603,0.75,0.7169,1
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,15,9,0,0,15,9,4,3,3,7,5,4,2639617,1719052,1742136,-920565,-34.9,0.6,,0.6,0.75,0.6513,1
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C04,Appui ciblé,Support,Results,Cases,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,10,7,161,115,152,101,4,3,2,6,5,3,1590122,1655455,1722101,65333,4.1,0.7,0.7143,0.6645,0.5,1.0411,1
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,12,11,464,410,13,12,4,4,4,2,2,0,2459641,2021993,2086988,-437648,-17.8,0.9167,0.8836,0.9231,1.0,0.8221,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C02,Formation,Capacity Building,Skills,Participants,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,8,7,204,178,202,170,4,4,3,2,2,0,1920409,1583640,1660645,-336769,-17.5,0.875,0.8725,0.8416,0.75,0.8246,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,14,12,0,0,17,14,4,3,3,3,3,1,2780110,2578613,2693814,-201497,-7.2,0.8571,,0.8235,0.75,0.9275,0
2024-05-01,2024,Q2,5,May,May 2024,2024-05,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C04,Appui ciblé,Support,Results,Cases,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,11,9,179,144,150,116,4,4,3,3,3,0,1624472,1365410,1395386,-259062,-15.9,0.8182,0.8045,0.7733,0.75,0.8405,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,12,11,500,451,11,10,4,4,4,2,2,0,2503495,2279672,2384790,-223823,-8.9,0.9167,0.902,0.9091,1.0,0.9106,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C02,Formation,Capacity Building,Skills,Participants,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,7,6,217,200,201,188,4,4,4,3,3,0,1887250,1899011,1957259,11761,0.6,0.8571,0.9217,0.9353,1.0,1.0062,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,16,15,0,0,16,15,4,4,4,2,2,0,2749811,2603805,2700410,-146006,-5.3,0.9375,,0.9375,1.0,0.9469,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C04,Appui ciblé,Support,Results,Cases,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,11,11,177,170,151,150,4,4,3,1,1,0,1662600,1692529,1739855,29929,1.8,1.0,0.9605,0.9934,0.75,1.018,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,12,9,503,345,13,7,4,2,2,7,6,1,2648790,2376299,2493628,-272491,-10.3,0.75,0.6859,0.5385,0.5,0.8971,1
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C02,Formation,Capacity Building,Skills,Participants,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,10,8,203,149,202,143,4,3,3,3,3,2,1755545,1388972,1426384,-366573,-20.9,0.8,0.734,0.7079,0.75,0.7912,1
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,15,12,0,0,14,11,4,3,3,3,3,2,2779077,2086850,2144063,-692227,-24.9,0.8,,0.7857,0.75,0.7509,1
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C04,Appui ciblé,Support,Results,Cases,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,9,7,149,122,152,127,4,3,3,2,2,2,1715630,1202167,1226590,-513463,-29.9,0.7778,0.8188,0.8355,0.75,0.7007,1
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,14,13,497,480,12,11,4,4,4,3,3,0,2638761,2291671,2381239,-347090,-13.2,0.9286,0.9658,0.9167,1.0,0.8685,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C02,Formation,Capacity Building,Skills,Participants,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,10,9,197,190,202,192,4,4,4,1,1,0,1911640,1919812,1969524,8172,0.4,0.9,0.9645,0.9505,1.0,1.0043,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,16,16,0,0,16,15,4,4,3,2,2,0,2685492,2616491,2732310,-69001,-2.6,1.0,,0.9375,0.75,0.9743,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C04,Appui ciblé,Support,Results,Cases,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,12,11,135,135,150,141,4,4,3,1,1,0,1636233,1361659,1418116,-274574,-16.8,0.9167,1.0,0.94,0.75,0.8322,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,13,12,475,441,12,11,4,4,3,3,3,0,2563330,2388271,2468285,-175059,-6.8,0.9231,0.9284,0.9167,0.75,0.9317,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C02,Formation,Capacity Building,Skills,Participants,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,8,7,201,187,200,184,4,4,4,1,1,0,1904914,1610946,1636605,-293968,-15.4,0.875,0.9303,0.92,1.0,0.8457,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,15,13,0,0,16,14,4,4,3,1,1,0,2754123,2561455,2646770,-192668,-7.0,0.8667,,0.875,0.75,0.93,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C04,Appui ciblé,Support,Results,Cases,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,9,8,152,138,151,135,4,4,3,1,1,0,1746323,1611709,1678082,-134614,-7.7,0.8889,0.9079,0.894,0.75,0.9229,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,14,9,493,341,11,7,4,3,2,7,5,4,2605978,1737390,1774646,-868588,-33.3,0.6429,0.6917,0.6364,0.5,0.6667,1
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C02,Formation,Capacity Building,Skills,Participants,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,7,5,226,175,201,117,4,2,2,6,5,2,1840413,1361481,1389480,-478932,-26.0,0.7143,0.7743,0.5821,0.5,0.7398,1
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,17,11,0,0,14,9,4,2,2,4,3,3,2771648,1662989,1711920,-1108659,-40.0,0.6471,,0.6429,0.5,0.6,1
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C04,Appui ciblé,Support,Results,Cases,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,11,7,154,109,152,94,4,4,3,7,5,4,1659635,1747776,1793426,88141,5.3,0.6364,0.7078,0.6184,0.75,1.0531,1
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,12,11,487,440,13,12,4,4,3,2,2,0,2562069,2071157,2095082,-490912,-19.2,0.9167,0.9035,0.9231,0.75,0.8084,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C02,Formation,Capacity Building,Skills,Participants,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,10,9,200,183,200,182,4,4,4,1,1,0,1933196,1588648,1660389,-344548,-17.8,0.9,0.915,0.91,1.0,0.8218,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,17,16,0,0,14,13,4,4,4,3,3,0,2781014,2468821,2584444,-312193,-11.2,0.9412,,0.9286,1.0,0.8877,0
2024-06-01,2024,Q2,6,June,Jun 2024,2024-06,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C04,Appui ciblé,Support,Results,Cases,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,11,11,172,172,149,139,4,4,4,3,3,0,1735151,1698704,1740998,-36447,-2.1,1.0,1.0,0.9329,1.0,0.979,0
